model,dataset,mse,mae,r2,rmse,best_train_loss,time,run
MLP,NewsTitleSentiment,0.022455596855361942,0.11124961992854039,-0.177346817912021,0.14985191642205295,0.00027633809988679176,8796.414895296097,20251018_114426_run3_1901218152
MLP,NewsTitleSentiment,0.019073331460742263,0.09783642557540288,-1.4662131954112922e-05,0.13810623251954368,0.0005785104756805811,6557.1412398815155,20251016_160925_run1_471986796
MLP,PPGDalia,385.4467005559002,13.507347683879475,0.22984774256963492,19.632796554640407,26.74674981101911,12238.340431928635
MLP,PPGDalia,356.9404168688966,13.020724858155342,0.28680549756100826,18.89286682504528,0.8262225021411738,41080.741126298904,20251018_114426_run1_209521783
MLP,PPGDalia,352.107134115729,13.014071782134053,0.2964627695464287,18.764517955858313,0.8823141280746593,20672.2768368721,20251018_114426_run2_1727058437
MLP,PPGDalia,345.95397601945746,12.672470624792478,0.30875725433858014,18.599838064334254,0.82730481788735,22365.853229284286,20251018_114426_run3_1901218152
MLP,PPGDalia,352.29356598084763,12.90651656249284,0.2960902642906541,18.76948496844939,0.8148910991408739,53716.94436597824,20251016_160925_run1_471986796
MLP,AustraliaRainfall,71.96507607894756,2.3630020874722204,0.04106861275341278,8.483223212844724,72.03568460539523,16594.869644403458
MLP,AustraliaRainfall,70.72182858088011,2.300992974124909,0.05763482949311027,8.409627136852151,7.539153234482028,21883.179737329483,20251018_114426_run1_209521783
MLP,AustraliaRainfall,68.80913314712149,2.143279234882535,0.08312140972908844,8.295127072391447,11.89175528624308,6954.936920404434,20251018_114426_run2_1727058437
MLP,AustraliaRainfall,107.86423567753187,2.468899143006579,-0.4372860669122094,10.385770827316183,2.46724589729735,18261.54692339897,20251018_114426_run3_1901218152
MLP,AustraliaRainfall,72.20358181323219,2.113927899169058,0.03789053462016767,8.49726907972392,12.68814057587043,10351.96357369423,20251016_160925_run1_471986796
